ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
1,,上平,東第一,乾坤,東,トウ,ツン,,,端,開,一,東,平,1,タ行,-uン
2,,上平,東第一,乾坤,虹,コウ,,,,匣,開,一,東,平,1,,
3,,上平,東第一,乾坤,凍,トウ,ツン,,,端,開,一,東,平,1,タ行,-uン
4,,上平,東第一,乾坤,潼,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
5,,上平,東第一,乾坤,蝀,トウ,ツン,,,端,開,一,東,平,1,タ行,-uン
6,,上平,東第一,乾坤,潨,シウ,スン,,,章,開,三,東,平,1,サ行,-uン
7,,上平,東第一,乾坤,嵩,スウ,スン,,,心,開,三,東,平,1,サ行,-uン
8,,上平,東第一,乾坤,宮,キウ,キユン,,,見,開,三,東,平,1,カ行,-iユン
9,,上平,東第一,乾坤,穹,キウ,キユン,,,溪,開,三,東,平,1,カ行,-iユン
10,,上平,東第一,乾坤,風,フウ,フン,,,幫,開,三,東,平,1,ハ行,-uン
11,,上平,東第一,乾坤,空,"コウ, クウ",クン,,,溪,開,一,東,平,1,カ行,-uン
12,,上平,東第一,乾坤,峒,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
13,,上平,東第一,乾坤,雺,"ボウ, モウ",ムン,,,明,開,一,東,平,1,マ行,-uン
14,,上平,東第一,乾坤,𥨪,キウ,キユン,,,群,開,三,東,平,1,カ行,-iユン
15,,上平,東第一,乾坤,櫳,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
16,,上平,東第一,乾坤,鄷,ホウ,フン,酆,,滂,開,三,東,平,1,ハ行,-uン
17,,上平,東第一,乾坤,𩅧,シウ,シユン,,,章,開,三,東,平,1,サ行,-iユン
18,,上平,東第一,時候,曨,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
19,,上平,東第一,氣形,童,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
20,,上平,東第一,氣形,僮,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
21,,上平,東第一,氣形,蟲,チウ,シユン,,,澄,開,三,東,平,1,サ行,-iユン
22,,上平,東第一,氣形,螽,シウ,シユン,,,章,開,三,東,平,1,サ行,-iユン
23,,上平,東第一,氣形,娀,ジウ,シユン,,,心,開,三,東,平,1,サ行,-iユン
24,,上平,東第一,氣形,戎,ジウ,シユン,,,日,開,三,東,平,1,サ行,-iユン
25,,上平,東第一,氣形,雄,ユウ,ウン,,,云,開,三,東,平,1,アヤワ行,-uン
26,,上平,東第一,氣形,熊,ユウ,ウン,,,云,開,三,東,平,1,アヤワ行,-uン
27,,上平,東第一,氣形,馮,フウ,フン,,,並,開,三,東,平,1,ハ行,-uン
28,,上平,東第一,氣形,公,"コウ, ク",クン,,,見,開,一,東,平,1,カ行,-uン
29,,上平,東第一,氣形,工,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
30,,上平,東第一,氣形,蚣,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
31,,上平,東第一,氣形,鴻,コウ,ウン,,,匣,開,一,東,平,1,アヤワ行,-uン
32,,上平,東第一,氣形,驄,ソウ,スン,騘,,清,開,一,東,平,1,サ行,-uン
33,,上平,東第一,氣形,翁,ヲウ,ウン,,,影,開,一,東,平,1,アヤワ行,-uン
34,,上平,東第一,氣形,𩦺,"ボウ, モウ",ムン,,,明,開,一,東,平,1,マ行,-uン
35,,上平,東第一,氣形,种,チウ,シユン,,,澄,開,三,東,平,1,サ行,-iユン
36,,上平,東第一,氣形,眾,シウ,シユン,衆,,章,開,三,東,平,1,サ行,-iユン
37,,上平,東第一,支體,瞳,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
38,,上平,東第一,支體,躬,キウ,キユン,,,見,開,三,東,平,1,カ行,-iユン
39,,上平,東第一,支體,騣,ソウ,スン,,,精,開,一,東,平,1,サ行,-uン
40,,上平,東第一,支體,嚨,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
41,,上平,東第一,態藝,聰,ソウ,スン,聦,,清,開,一,東,平,1,サ行,-uン
42,,上平,東第一,態藝,功,"コウ, ク",クン,,,見,開,一,東,平,1,カ行,-uン
43,,上平,東第一,態藝,聾,シウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
44,,上平,東第一,態藝,𣧩,シウ,シユン,,,章,開,三,東,平,1,サ行,-iユン
45,,上平,東第一,態藝,瞢,"ボウ, モウ",ムン,,,明,開,三,東,平,1,マ行,-uン
46,,上平,東第一,態藝,忠,チウ,シユン,,,知,開,三,東,平,1,サ行,-iユン
47,,上平,東第一,態藝,翀,チウ,シユン,,,澄,開,三,東,平,1,サ行,-iユン
48,,上平,東第一,態藝,恫,ドウ,ツン,,,透,開,一,東,平,1,タ行,-uン
49,,上平,東第一,態藝,攻,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
50,,上平,東第一,態藝,懜,"ボウ, モウ",ムン,,,明,開,三,東,平,1,マ行,-uン
51,,上平,東第一,態藝,礱,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
52,,上平,東第一,態藝,挏,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
53,,上平,東第一,態藝,肜,ヨウ,ユン,,,以,開,三,東,平,1,アヤワ行,ユン
54,,上平,東第一,態藝,攏,ロウ,ルン,,,,,,,,1,ラ行,-uン
55,,上平,東第一,生植,桐,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
56,,上平,東第一,生植,楓,フウ,フン,,,幫,開,三,東,平,1,ハ行,-uン
57,,上平,東第一,生植,叢,ソウ,スン,,,從,開,一,東,平,1,サ行,-uン
58,,上平,東第一,生植,蔥,ソウ,スン,葱,,清,開,一,東,平,1,サ行,-uン
59,,上平,東第一,生植,㯶,ソウ,スン,椶,,精,開,一,東,平,1,サ行,-uン
60,,上平,東第一,生植,蓬,ホウ,フン,,,並,開,一,東,平,1,ハ行,-uン
61,,上平,東第一,生植,橦,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
62,,上平,東第一,生植,穜,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
63,,上平,東第一,生植,菘,スウ,スン,,,心,開,三,東,平,1,サ行,-uン
64,,上平,東第一,生植,藭,キウ,キユン,,,群,開,三,東,平,1,カ行,-iユン
65,,上平,東第一,器財,篷,ホウ,フン,,,並,開,一,東,平,1,ハ行,-uン
66,,上平,東第一,器財,罞,ボウ,ムン,,,明,開,一,東,平,1,マ行,-uン
67,,上平,東第一,器財,籠,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
68,,上平,東第一,器財,箜,"コウ, クウ",クン,,,溪,開,一,東,平,1,カ行,-uン
69,,上平,東第一,器財,銅,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
70,,上平,東第一,器財,𦨴,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
71,,上平,東第一,器財,罿,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
72,,上平,東第一,器財,釭,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
73,,上平,東第一,器財,幪,"ボウ, モウ",ムン,,,明,開,一,東,平,1,マ行,-uン
74,,上平,東第一,器財,弓,キウ,キユン,,,見,開,三,東,平,1,カ行,-iユン
75,,上平,東第一,器財,筒,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
76,,上平,東第一,光彩,紅,コウ,ウン,,,匣,開,一,東,平,1,アヤワ行,-uン
77,,上平,東第一,光彩,烘,コウ,クン,,,匣,開,一,東,平,1,カ行,-uン
78,,上平,東第一,虛押,悤,ソウ,スン,忩,,清,開,一,東,平,1,サ行,-uン
79,,上平,東第一,虛押,通,"トウ, ツウ",ツン,,,透,開,一,東,平,1,タ行,-uン
80,,上平,東第一,虛押,蒙,"ボウ, モウ",ムン,,,明,開,一,東,平,1,マ行,-uン
81,,上平,東第一,虛押,洪,コウ,ウン,,,匣,開,一,東,平,1,アヤワ行,-uン
82,,上平,東第一,虛押,豐,ホウ,フン,,,滂,開,三,東,平,1,ハ行,-uン
83,,上平,東第一,虛押,充,ジウ,スン,,,昌,開,三,東,平,1,サ行,-uン
84,,上平,東第一,虛押,隆,リウ,ルン,,,來,開,三,東,平,1,ラ行,-uン
85,,上平,東第一,虛押,崇,ソウ,スン,,,崇,開,三,東,平,1,サ行,-uン
86,,上平,東第一,虛押,融,ユウ,ユン,,,以,開,三,東,平,1,アヤワ行,ユン
87,,上平,東第一,虛押,窮,キウ,キユン,,,群,開,三,東,平,1,カ行,-iユン
88,,上平,東第一,虛押,汎,ホウ,フン,,,並,開,三,東,平,1,ハ行,-uン
89,,上平,東第一,虛押,同,ドウ,ツン,,,定,開,一,東,平,1,タ行,-uン
90,,上平,東第一,虛押,中,チウ,シユン,,,知,開,三,東,平,1,サ行,-iユン
91,,上平,東第一,虛押,衷,チウ,チユン,,,知,開,三,東,平,1,タ行,-iユン
92,,上平,東第一,虛押,濃,ヂヨウ,ヌン,,應為鍾韻,,,,,,1,ナ行,-uン
93,,上平,東第一,虛押,襛,ヂヨウ,ヌン,,應為鍾韻,,,,,,1,ナ行,-uン
94,,上平,東第一,虛押,沖,チウ,シユン,,,澄,開,三,東,平,1,サ行,-iユン
95,,上平,東第一,虛押,終,シウ,シユン,,,章,開,三,東,平,1,サ行,-iユン
96,,上平,東第一,虛押,洚,ゴウ,ウン,,,匣,開,一,東,平,1,アヤワ行,-uン
97,,上平,東第一,複用,侗,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
98,,上平,東第一,複用,忡,チウ,シユン,,,徹,開,三,東,平,1,サ行,-iユン
99,,上平,東第一,複用,芃,ホウ,フン,,,並,開,三,東,平,1,ハ行,-uン
100,,上平,東第一,複用,濛,"ボウ, モウ",ムン,,,明,開,一,東,平,1,マ行,-uン
101,,上平,東第一,複用,朧,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
102,,上平,東第一,複用,瓏,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
103,,上平,東第一,複用,蓊,ヲウ,ウン,,,影,開,一,東,平,1,アヤワ行,-uン
104,,上平,東第一,複用,韸,ホウ,フン,,,並,開,一,東,平,1,ハ行,-uン
105,,上平,東第一,複用,夢,"ボウ, モウ",ムン,,,明,開,三,東,平,1,マ行,-uン
106,,上平,東第一,複用,窿,リウ,ルン,,,來,開,三,東,平,1,ラ行,-uン
107,,上平,東第一,複用,嵸,ソウ,スン,,,精,開,一,東,平,1,サ行,-uン
108,,上平,東第一,複用,𩯣,ソウ,スン,鬉,,精,開,一,東,平,1,サ行,-uン
109,,上平,東第一,複用,蘢,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
110,,上平,冬鍾第二,乾坤,峰,"ホウ, フ",フン,峯,,滂,開,三,鍾,平,1,ハ行,-uン
111,,上平,冬鍾第二,乾坤,潨,シユウ,シユン,,,從,開,一,冬,平,1,サ行,-iユン
112,,上平,冬鍾第二,乾坤,墉,イヨウ,ユン,,,以,開,三,鍾,平,1,アヤワ行,ユン
113,,上平,冬鍾第二,乾坤,邛,ギヨウ,ユン,,,群,開,三,鍾,平,1,アヤワ行,ユン
114,,上平,冬鍾第二,乾坤,邕,ヨウ,ユン,,,影,開,三,鍾,平,1,アヤワ行,ユン
115,,上平,冬鍾第二,乾坤,廱,イヨウ,ユン,,,影,開,三,鍾,平,1,アヤワ行,ユン
116,,上平,冬鍾第二,時候,冬,トウ,ツン,,,端,開,一,冬,平,1,タ行,-uン
117,,上平,冬鍾第二,氣形,農,"トウ, ノウ",ヌン,,,泥,開,一,冬,平,1,ナ行,-uン
118,,上平,冬鍾第二,氣形,儂,"ドウ, ナウ",ヌン,,,泥,開,一,冬,平,1,ナ行,-uン
119,,上平,冬鍾第二,氣形,蚣,シヨウ,スン,,,章,開,三,鍾,平,1,サ行,-uン
120,,上平,冬鍾第二,氣形,龍,"リヨウ, リウ",ルン,,,來,開,三,鍾,平,1,ラ行,-uン
121,,上平,冬鍾第二,氣形,蜂,ホウ,フン,,,滂,開,三,鍾,平,1,ハ行,-uン
122,,上平,冬鍾第二,氣形,蛩,キヨウ,キユン,,,群,開,三,鍾,平,1,カ行,-iユン
123,,上平,冬鍾第二,氣形,蛬,キヨウ,キユン,,,群,開,三,鍾,平,1,カ行,-iユン
124,,上平,冬鍾第二,氣形,匈,キヨウ,ヒヨン,,,曉,開,三,鍾,平,1,ハ行,-iヨン
125,,上平,冬鍾第二,氣形,宗,"ソウ, シウ",スン,,,精,開,一,冬,平,1,サ行,-uン
126,,上平,冬鍾第二,支體,容,ヨウ,ユン,,,以,開,三,鍾,平,1,アヤワ行,ユン
127,,上平,冬鍾第二,支體,胸,キヨウ,ヒヨン,胷,,曉,開,三,鍾,平,1,ハ行,-iヨン
128,,上平,冬鍾第二,支體,膿,"ドウ, ナウ",ヌン,,,泥,開,一,冬,平,1,ナ行,-uン
129,,上平,冬鍾第二,支體,癰,ヨウ,ユン,,,影,開,三,鍾,平,1,アヤワ行,ユン
130,,上平,冬鍾第二,態藝,疼,トウ,ツン,,,定,開,一,冬,平,1,タ行,-uン
131,,上平,冬鍾第二,態藝,恟,キヨウ,ヒヨン,,,曉,開,三,鍾,平,1,ハ行,-iヨン
132,,上平,冬鍾第二,態藝,攻,コウ,ウン,,,見,開,一,冬,平,1,アヤワ行,-uン
133,,上平,冬鍾第二,態藝,憃,シヨウ,シユン,,,書,開,三,鍾,平,1,サ行,-iユン
134,,上平,冬鍾第二,態藝,訟,シヨウ,シユン,,,邪,開,三,鍾,平,1,サ行,-iユン
135,,上平,冬鍾第二,態藝,傭,ヨウ,ユン,,,以,開,三,鍾,平,1,アヤワ行,ユン
136,,上平,冬鍾第二,態藝,恭,キヨウ,キユン,,,見,開,三,鍾,平,1,カ行,-iユン
137,,上平,冬鍾第二,態藝,慵,ヨウ,ユン,,,常,開,三,鍾,平,1,アヤワ行,ユン
138,,上平,冬鍾第二,態藝,蹤,"シヨウ, ジウ",シユン,,,精,開,三,鍾,平,1,サ行,-iユン
139,,上平,冬鍾第二,態藝,鎔,ヨウ,ユン,,,以,開,三,鍾,平,1,アヤワ行,ユン
140,,上平,冬鍾第二,態藝,封,"ホウ, フ",フン,,,幫,開,三,鍾,平,1,ハ行,-uン
141,,上平,冬鍾第二,態藝,逢,"ホウ, フ",フン,,,並,開,三,鍾,平,1,ハ行,-uン
142,,上平,冬鍾第二,態藝,供,"キヨウ, ク",キユン,,,見,開,三,鍾,平,1,カ行,-iユン
143,,上平,冬鍾第二,態藝,摐,"シヨウ, シウ",シユン,,,清,開,三,鍾,平,1,サ行,-iユン
144,,上平,冬鍾第二,態藝,悰,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
145,,上平,冬鍾第二,生植,松,シヨウ,ズン,,,邪,開,三,鍾,平,1,ザ行,-uン
146,,上平,冬鍾第二,生植,蓉,ヨウ,ユン,,,以,開,三,鍾,平,1,アヤワ行,ユン
147,,上平,冬鍾第二,生植,笻,ギヨウ,キユン,筇,,群,開,三,鍾,平,1,カ行,-iユン
148,,上平,冬鍾第二,生植,穜,トウ,ツン,,,澄,開,三,鍾,平,1,タ行,-uン
149,,上平,冬鍾第二,生植,葑,"ホウ, フ",フン,,,幫,開,三,鍾,平,1,ハ行,-uン
150,,上平,冬鍾第二,生植,籠,ロウ,ルン,,,來,開,三,鍾,平,1,ラ行,-uン
151,,上平,冬鍾第二,生植,榕,ヨウ,ユン,,廣韻無此字,,,,,,1,アヤワ行,ユン
152,,上平,冬鍾第二,食服,醲,ヂヨウ,チユン,,,娘,開,三,鍾,平,1,タ行,-iユン
153,,上平,冬鍾第二,食服,饔,イヨウ,イユン,,,影,開,三,鍾,平,1,アヤワ行,-iユン
154,,上平,冬鍾第二,器財,鋒,ホウ,フン,,,滂,開,三,鍾,平,1,ハ行,-uン
155,,上平,冬鍾第二,器財,鈆,シヨウ,スン,,,章,開,三,鍾,平,1,サ行,-uン
156,,上平,冬鍾第二,器財,罋,イヨウ,イユン,,,影,開,三,鍾,平,1,アヤワ行,-iユン
157,,上平,冬鍾第二,器財,鍾,シヨウ,シユン,,,章,開,三,鍾,平,1,サ行,-iユン
158,,上平,冬鍾第二,器財,鐘,シヨウ,シユン,,,章,開,三,鍾,平,1,サ行,-iユン
159,,上平,冬鍾第二,器財,鏞,イヨウ,イユン,,,以,開,三,鍾,平,1,アヤワ行,-iユン
160,,上平,冬鍾第二,器財,賨,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
161,,上平,冬鍾第二,器財,琮,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
162,,上平,冬鍾第二,器財,舂,シヨウ,スン,,,書,開,三,鍾,平,1,サ行,-uン
163,,上平,冬鍾第二,器財,罿,シヨウ,シユン,,,昌,開,三,鍾,平,1,サ行,-iユン
164,,上平,冬鍾第二,光彩,烽,ホウ,フン,,,滂,開,三,鍾,平,1,ハ行,-uン
165,,上平,冬鍾第二,光彩,彤,トウ,ツン,,,定,開,一,冬,平,1,タ行,-uン
166,,上平,冬鍾第二,光彩,釭,"コウ, ク",ウン,,,見,開,一,冬,平,1,アヤワ行,-uン
167,,上平,冬鍾第二,虛押,衝,シヨウ,シユン,,,昌,開,三,鍾,平,1,サ行,-iユン
168,,上平,冬鍾第二,虛押,庸,イヨウ,イユン,,,以,開,三,鍾,平,1,アヤワ行,-iユン
169,,上平,冬鍾第二,虛押,凶,キヨウ,キユン,,,曉,開,三,鍾,平,1,カ行,-iユン
170,,上平,冬鍾第二,虛押,兇,"キヨウ, ク",キユン,,,曉,開,三,鍾,平,1,カ行,-iユン
171,,上平,冬鍾第二,虛押,雍,イヨウ,イユン,,,影,開,三,鍾,平,1,アヤワ行,-iユン
172,,上平,冬鍾第二,虛押,壅,イヨウ,イユン,,,影,開,三,鍾,平,1,アヤワ行,-iユン
173,,上平,冬鍾第二,虛押,濃,ジヨウ,シユン,,,娘,開,三,鍾,平,1,サ行,-iユン
174,,上平,冬鍾第二,虛押,重,"チヨウ, ヂウ",チユン,,,澄,開,三,鍾,平,1,タ行,-iユン
175,,上平,冬鍾第二,虛押,從,"シヨウ, ジウ",ジユン,,,從,開,三,鍾,平,1,ザ行,-iユン
176,,上平,冬鍾第二,虛押,縫,ホウ,フン,,,並,開,三,鍾,平,1,ハ行,-uン
177,,上平,冬鍾第二,虛押,縱,"シヨウ, ジウ",シユン,,,精,開,三,鍾,平,1,サ行,-iユン
178,,上平,冬鍾第二,虛押,襛,ヂヨウ,ヌン,,,娘,開,三,鍾,平,1,ナ行,-uン
179,,上平,冬鍾第二,虛押,穠,ジヨウ,ヌン,,,娘,開,三,鍾,平,1,ナ行,-uン
180,,上平,冬鍾第二,虛押,丰,ボウ,フン,,,滂,開,三,鍾,平,1,ハ行,-uン
181,,上平,冬鍾第二,複用,茸,ジヨウ,シユン,,,日,開,三,鍾,平,1,サ行,-iユン
182,,上平,冬鍾第二,複用,鬆,ソウ,スン,,,心,開,一,冬,平,1,サ行,-uン
183,,上平,冬鍾第二,複用,溶,ヨウ,ユン,,,以,開,三,鍾,平,1,アヤワ行,ユン
184,,上平,冬鍾第二,複用,顒,ギヨウ,ヒヨン,,,疑,開,三,鍾,平,1,ハ行,-iヨン
185,,上平,冬鍾第二,複用,𢥞,チウ,チユン,,,定,開,一,冬,平,1,タ行,-iユン
186,,上平,冬鍾第二,複用,洶,キヨウ,ヒヨン,,,曉,開,三,鍾,平,1,ハ行,-iヨン
187,,上平,冬鍾第二,複用,喁,キヨウ,キユン,,,疑,開,三,鍾,平,1,カ行,-iユン
188,,上平,冬鍾第二,複用,噰,イヨウ,イユン,,,影,開,三,鍾,平,1,アヤワ行,-iユン
189,,上平,冬鍾第二,複用,蹱,シヨウ,シユン,,,章,開,三,鍾,平,1,サ行,-iユン
190,,上平,冬鍾第二,複用,淙,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
191,,上平,冬鍾第二,複用,憧,トウ,ツン,,,昌,開,三,鍾,平,1,タ行,-uン
192,,上平,冬鍾第二,複用,鼕,トウ,ツン,,,定,開,一,冬,平,1,タ行,-uン
193,,上平,江第三,乾坤,江,カウ,,,,見,開,二,江,平,1,,
194,,上平,江第三,乾坤,窻,サウ,,窓,,初,開,二,江,平,1,,
195,,上平,江第三,乾坤,邦,ハウ,,,,幫,開,二,江,平,1,,
196,,上平,江第三,乾坤,瀧,ラウ,,,,來,開,二,江,平,1,,
197,,上平,江第三,乾坤,矼,カウ,,,,見,開,二,江,平,1,,
198,,上平,江第三,氣形,龐,ハウ,,,,並,開,二,江,平,1,,
199,,上平,江第三,氣形,狵,バウ,,,,明,開,二,江,平,1,,
200,,上平,江第三,氣形,逄,ハウ,,,,並,開,二,江,平,1,,
201,,上平,江第三,態藝,噇,タウ,サウ,,,澄,開,二,江,平,1,サ行,-aウ
202,,上平,江第三,態藝,扛,カウ,,,,見,開,二,江,平,1,,
203,,上平,江第三,態藝,摐,サウ,,,,初,開,二,江,平,1,,
204,,上平,江第三,態藝,鏦,サウ,,,,初,開,二,江,平,1,,
205,,上平,江第三,態藝,降,ガウ,,,,匣,開,二,江,平,1,,
206,,上平,江第三,態藝,憃,シヤウ,,,,徹,開,二,江,平,1,,
207,,上平,江第三,態藝,跫,キヤウ,,,,溪,開,二,江,平,1,,
208,,上平,江第三,態藝,𦗳,"ダウ, ノウ",,,,娘,開,二,江,平,1,,
209,,上平,江第三,態藝,胮,カウ,,,,滂,開,二,江,平,1,,
210,,上平,江第三,態藝,撞,タウ,,,,澄,開,二,江,平,1,,
211,,上平,江第三,態藝,哤,"バウ, マウ",,,,明,開,二,江,平,1,,
212,,上平,江第三,態藝,控,カウ,,,,溪,開,二,江,平,1,,
213,,上平,江第三,生植,樁,タウ,,,,知,開,二,江,平,1,,
214,,上平,江第三,食服,腔,カウ,,,,溪,開,二,江,平,1,,
215,,上平,江第三,器財,杠,カウ,,,,見,開,二,江,平,1,,
216,,上平,江第三,器財,缸,カウ,,,,匣,開,二,江,平,1,,
217,,上平,江第三,器財,幢,タウ,,,,澄,開,二,江,平,1,,
218,,上平,江第三,光彩,釭,カウ,,,,見,開,二,江,平,1,,
219,,上平,江第三,數量,雙,サウ,,,,生,開,二,江,平,1,,
220,,上平,江第三,虛押,厖,"バウ, マウ",,,,明,開,二,江,平,1,,
221,,上平,江第三,虛押,洚,カウ,,,,匣,開,二,江,平,1,,
222,,上平,江第三,複用,𩐨,ホウ,,,,滂,開,二,江,平,1,,
223,,上平,江第三,複用,淙,サウ,,,,崇,開,二,江,平,1,,
224,,上平,江第三,複用,㟅,カウ,,,後有漎漢音サウ,疑,開,二,江,平,1,,
225,,上平,支脂之第四,乾坤,氏,シ,ス,,,章,開,三,支A,平,1,サ行,-u
226,,上平,支脂之第四,乾坤,扅,イヨウ,,,,以,開,三,支A,平,1,,
227,,上平,支脂之第四,乾坤,潙,イヨウ,,,,云,合,三,支B,平,1,,
228,,上平,支脂之第四,乾坤,陲,スイ,シ,,,常,合,三,支A,平,1,サ行,-i
229,,上平,支脂之第四,乾坤,陂,ヒ,,,,幫,開,三,支B,平,1,,
230,,上平,支脂之第四,乾坤,隋,ズイ,,,,邪,合,三,支A,平,1,,
231,,上平,支脂之第四,乾坤,碕,キ,,,,群,開,三,支B,平,1,,
232,,上平,支脂之第四,乾坤,歧,ギ,,,,群,開,三,支A,平,1,,
233,,上平,支脂之第四,乾坤,涯,キ,,,,疑,開,三,支B,平,1,,
234,,上平,支脂之第四,乾坤,堤,"シ, セ",,,,常,開,三,支A,平,1,,
235,,上平,支脂之第四,乾坤,麗,リ,,,,來,開,三,支A,平,1,,
236,,上平,支脂之第四,乾坤,陴,ヒ,,,,並,開,三,支A,平,1,,
237,,上平,支脂之第四,乾坤,凘,シ,ス,,,心,開,三,支A,平,1,サ行,-u
238,,上平,支脂之第四,乾坤,漪,イ,,,,影,開,三,支B,平,1,,
239,,上平,支脂之第四,乾坤,池,チ,ツ,,,澄,開,三,支B,平,1,タ行,-u
240,,上平,支脂之第四,乾坤,提,シ,ス,,,常,開,三,支A,平,1,サ行,-u
241,,上平,支脂之第四,乾坤,峓,イ,,,,以,開,三,脂A,平,1,,
242,,上平,支脂之第四,乾坤,㮰,ヒ,,,,並,開,三,脂A,平,1,,
243,,上平,支脂之第四,乾坤,坻,チ,,,,澄,開,三,脂B,平,1,,
244,,上平,支脂之第四,乾坤,墀,チ,,,,澄,開,三,脂B,平,1,,
245,,上平,支脂之第四,乾坤,榱,スイ,シ,,,生,合,三,脂B,平,1,サ行,-i
246,,上平,支脂之第四,乾坤,維,"ユイ, イ",ウイ,,,以,合,三,脂A,平,1,アヤワ行,-uイ
247,,上平,支脂之第四,乾坤,壝,イ,,,,以,合,三,脂A,平,1,,
248,,上平,支脂之第四,乾坤,濉,スイ,シ,,,心,合,三,脂A,平,1,サ行,-i
249,,上平,支脂之第四,乾坤,逵,キ,,,,群,合,三,脂B,平,1,,
250,,上平,支脂之第四,乾坤,湄,"ビ, ミ",,,,明,開,三,脂B,平,1,,
251,,上平,支脂之第四,乾坤,嵋,"ビ, ミ",,,,明,開,三,脂B,平,1,,
252,,上平,支脂之第四,乾坤,楣,"ビ, ミ",,,,明,開,三,脂B,平,1,,
253,,上平,支脂之第四,乾坤,圯,イ,,,,以,開,三,之,平,1,,
254,,上平,支脂之第四,乾坤,塒,ジ,ス,,,常,開,三,之,平,1,サ行,-u
255,,上平,支脂之第四,乾坤,颸,シ,,,,初,開,三,之,平,1,,
256,,上平,支脂之第四,乾坤,栭,"ジ, ニ",ス,,,日,開,三,之,平,1,サ行,-u
257,,上平,支脂之第四,乾坤,基,キ,,,,見,開,三,之,平,1,,
258,,上平,支脂之第四,乾坤,岐,ギ,,,,群,開,三,支A,平,1,,
259,,上平,支脂之第四,乾坤,淄,シ,ス,湽,,莊,開,三,之,平,1,サ行,-u
260,,上平,支脂之第四,乾坤,欐,リ,,,,生,開,三,支B,平,1,,
261,,上平,支脂之第四,乾坤,邳,ヒ,,,,並,開,三,脂B,平,1,,
262,,上平,支脂之第四,乾坤,嶷,ギ,,,,疑,開,三,之,平,1,,
263,,上平,支脂之第四,乾坤,蘄,キ,,,,群,開,三,之,平,1,,
264,,上平,支脂之第四,乾坤,嵫,ジ,ス,,,精,開,三,之,平,1,サ行,-u
265,,上平,支脂之第四,乾坤,崖,キ,,,,疑,開,三,支B,平,1,,
266,,上平,支脂之第四,乾坤,菑,シ,ス,葘,,莊,開,三,之,平,1,サ行,-u
267,,上平,支脂之第四,乾坤,淇,キ,,,,群,開,三,之,平,1,,
268,,上平,支脂之第四,時候,朞,キ,,,,見,開,三,之,平,1,,
269,,上平,支脂之第四,時候,時,ジ,ス,,,常,開,三,之,平,1,サ行,-u
270,,上平,支脂之第四,時候,寅,イ,,,,以,開,三,脂A,平,1,,
271,,上平,支脂之第四,時候,曦,ギ,ニ,,,曉,開,三,支B,平,1,ナ行,-i
272,,上平,支脂之第四,氣形,姬,キ,,,,以,開,三,之,平,1,,
273,,上平,支脂之第四,氣形,台,イ,,,,以,開,三,之,平,1,,
274,,上平,支脂之第四,氣形,麒,キ,,,,群,開,三,之,平,1,,
275,,上平,支脂之第四,氣形,騏,キ,,,,群,開,三,之,平,1,,
276,,上平,支脂之第四,氣形,麋,"ビ, ミ",,,,明,開,三,脂B,平,1,,
277,,上平,支脂之第四,氣形,騅,スイ,シ,,,章,合,三,脂A,平,1,サ行,-i
278,,上平,支脂之第四,氣形,龜,キ,,,,見,合,三,脂B,平,1,,
279,,上平,支脂之第四,氣形,鶿,ジ,ス,,,從,開,三,之,平,1,サ行,-u
280,,上平,支脂之第四,氣形,鴯,"ジ, ニ",ス,,,日,開,三,之,平,1,サ行,-u
