ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
1,,上平,東第一,乾坤,東,トウ,ツン,,,端,開,一,東,平,1,タ行,-uン
2,,上平,東第一,乾坤,虹,コウ,クン,,,匣,開,一,東,平,1,カ行,-uン
3,,上平,東第一,乾坤,凍,トウ,ツン,,,端,開,一,東,平,1,タ行,-uン
4,,上平,東第一,乾坤,潼,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
5,,上平,東第一,乾坤,蝀,トウ,ツン,,,端,開,一,東,平,1,タ行,-uン
6,,上平,東第一,乾坤,潨,シウ,スン,,,章,開,三,東,平,1,サ行,-uン
7,,上平,東第一,乾坤,嵩,シウ,スン,,,心,開,三,東,平,1,サ行,-uン
8,,上平,東第一,乾坤,宮,キウ,クン,,,見,開,三,東,平,1,カ行,-uン
9,,上平,東第一,乾坤,穹,キウ,クン,,,溪,開,三,東,平,1,カ行,-uン
10,,上平,東第一,乾坤,風,フウ,フン,,,幫,開,三,東,平,1,ハ行,-uン
11,,上平,東第一,乾坤,空,コウ,クン,,,溪,開,一,東,平,1,カ行,-uン
12,,上平,東第一,乾坤,峒,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
13,,上平,東第一,乾坤,雺,ホウ,フン,,,明,開,一,東,平,1,ハ行,-uン
14,,上平,東第一,乾坤,𥨪,キウ,クン,,,群,開,三,東,平,1,カ行,-uン
15,,上平,東第一,乾坤,櫳,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
16,,上平,東第一,乾坤,鄷,ホウ,フン,酆,,滂,開,三,東,平,1,ハ行,-uン
17,,上平,東第一,乾坤,𩅧,シウ,スン,,,章,開,三,東,平,1,サ行,-uン
18,,上平,東第一,時候,曨,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
19,,上平,東第一,氣形,童,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
20,,上平,東第一,氣形,僮,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
21,,上平,東第一,氣形,蟲,チウ,ツン,,,澄,開,三,東,平,1,タ行,-uン
22,,上平,東第一,氣形,螽,シウ,スン,,,章,開,三,東,平,1,サ行,-uン
23,,上平,東第一,氣形,娀,シウ,スン,,,心,開,三,東,平,1,サ行,-uン
24,,上平,東第一,氣形,戎,ジウ,スン,,,日,開,三,東,平,1,サ行,-uン
25,,上平,東第一,氣形,雄,イウ,フン,,https://i.imgur.com/ChXNiC5.png,云,開,三,東,平,1,ハ行,-uン
26,,上平,東第一,氣形,熊,イウ,ウン,,,云,開,三,東,平,1,アヤワ行,-uン
27,,上平,東第一,氣形,馮,フウ,フン,,,並,開,三,東,平,1,ハ行,-uン
28,,上平,東第一,氣形,公,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
29,,上平,東第一,氣形,工,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
30,,上平,東第一,氣形,蚣,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
31,,上平,東第一,氣形,鴻,コウ,クン,,,匣,開,一,東,平,1,カ行,-uン
32,,上平,東第一,氣形,驄,ソウ,スン,騘,,清,開,一,東,平,1,サ行,-uン
33,,上平,東第一,氣形,翁,ヲウ,ウン,,,影,開,一,東,平,1,アヤワ行,-uン
34,,上平,東第一,氣形,𩦺,ホウ,フン,,,明,開,一,東,平,1,ハ行,-uン
35,,上平,東第一,氣形,种,チウ,ツン,,,澄,開,三,東,平,1,タ行,-uン
36,,上平,東第一,氣形,眾,シウ,スン,衆,,章,開,三,東,平,1,サ行,-uン
37,,上平,東第一,支體,瞳,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
38,,上平,東第一,支體,躬,キウ,クン,,,見,開,三,東,平,1,カ行,-uン
39,,上平,東第一,支體,騣,ソウ,スン,,,精,開,一,東,平,1,サ行,-uン
40,,上平,東第一,支體,嚨,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
41,,上平,東第一,態藝,聰,ソウ,スン,聦,,清,開,一,東,平,1,サ行,-uン
42,,上平,東第一,態藝,功,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
43,,上平,東第一,態藝,聾,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
44,,上平,東第一,態藝,𣧩,シウ,スン,,,章,開,三,東,平,1,サ行,-uン
45,,上平,東第一,態藝,瞢,ホウ,フン,,,明,開,三,東,平,1,ハ行,-uン
46,,上平,東第一,態藝,忠,チウ,ツン,,,知,開,三,東,平,1,タ行,-uン
47,,上平,東第一,態藝,翀,チウ,ツン,,,澄,開,三,東,平,1,タ行,-uン
48,,上平,東第一,態藝,恫,トウ,ツン,,徒紅切→廣韻他紅切,透,開,一,東,平,1,タ行,-uン
49,,上平,東第一,態藝,攻,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
50,,上平,東第一,態藝,懜,ボウ,フン,,,明,開,三,東,平,1,ハ行,-uン
51,,上平,東第一,態藝,礱,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
52,,上平,東第一,態藝,挏,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
53,,上平,東第一,態藝,肜,イウ,ウン,,,以,開,三,東,平,1,アヤワ行,-uン
54,,上平,東第一,態藝,攏,ロウ,ルン,,盧紅切→廣韻上聲董來切,,,,,,1,ラ行,-uン
55,,上平,東第一,生植,桐,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
56,,上平,東第一,生植,楓,フウ,フン,,,幫,開,三,東,平,1,ハ行,-uン
57,,上平,東第一,生植,叢,ソウ,スン,,,從,開,一,東,平,1,サ行,-uン
58,,上平,東第一,生植,蔥,ソウ,スン,葱,,清,開,一,東,平,1,サ行,-uン
59,,上平,東第一,生植,㯶,ソウ,スン,椶,,精,開,一,東,平,1,サ行,-uン
60,,上平,東第一,生植,蓬,ホウ,フン,,,並,開,一,東,平,1,ハ行,-uン
61,,上平,東第一,生植,橦,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
62,,上平,東第一,生植,穜,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
63,,上平,東第一,生植,菘,シウ,スン,,,心,開,三,東,平,1,サ行,-uン
64,,上平,東第一,生植,藭,キウ,クン,,,群,開,三,東,平,1,カ行,-uン
65,,上平,東第一,器財,篷,ホウ,フン,,,並,開,一,東,平,1,ハ行,-uン
66,,上平,東第一,器財,罞,ボウ,フン,,,明,開,一,東,平,1,ハ行,-uン
67,,上平,東第一,器財,籠,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
68,,上平,東第一,器財,箜,コウ,クン,,,溪,開,一,東,平,1,カ行,-uン
69,,上平,東第一,器財,銅,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
70,,上平,東第一,器財,𦨴,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
71,,上平,東第一,器財,罿,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
72,,上平,東第一,器財,釭,コウ,クン,,,見,開,一,東,平,1,カ行,-uン
73,,上平,東第一,器財,幪,ボウ,フン,,,明,開,一,東,平,1,ハ行,-uン
74,,上平,東第一,器財,弓,キウ,クン,,,見,開,三,東,平,1,カ行,-uン
75,,上平,東第一,器財,筒,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
76,,上平,東第一,光彩,紅,コウ,クン,,,匣,開,一,東,平,1,カ行,-uン
77,,上平,東第一,光彩,烘,コウ,クン,,,匣,開,一,東,平,1,カ行,-uン
78,,上平,東第一,虛押,悤,ソウ,スン,忩,,清,開,一,東,平,1,サ行,-uン
79,,上平,東第一,虛押,通,トウ,ツン,,,透,開,一,東,平,1,タ行,-uン
80,,上平,東第一,虛押,蒙,ボウ,フン,,,明,開,一,東,平,1,ハ行,-uン
81,,上平,東第一,虛押,洪,コウ,クン,,,匣,開,一,東,平,1,カ行,-uン
82,,上平,東第一,虛押,豐,ホウ,フン,,,滂,開,三,東,平,1,ハ行,-uン
83,,上平,東第一,虛押,充,ジウ,スン,,,昌,開,三,東,平,1,サ行,-uン
84,,上平,東第一,虛押,隆,リウ,ルン,,,來,開,三,東,平,1,ラ行,-uン
85,,上平,東第一,虛押,崇,シウ,スン,,,崇,開,三,東,平,1,サ行,-uン
86,,上平,東第一,虛押,融,イウ,ウン,,,以,開,三,東,平,1,アヤワ行,-uン
87,,上平,東第一,虛押,窮,キウ,クン,,,群,開,三,東,平,1,カ行,-uン
88,,上平,東第一,虛押,汎,フウ,フン,,,並,開,三,東,平,1,ハ行,-uン
89,,上平,東第一,虛押,同,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
90,,上平,東第一,虛押,中,チウ,ツン,,,知,開,三,東,平,1,タ行,-uン
91,,上平,東第一,虛押,衷,チウ,ツン,,,知,開,三,東,平,1,タ行,-uン
92,,上平,東第一,虛押,濃,トウ,ツン,,應為鍾韻,,,,,,1,タ行,-uン
93,,上平,東第一,虛押,襛,トウ,ツン,,應為鍾韻,,,,,,1,タ行,-uン
94,,上平,東第一,虛押,沖,チウ,ツン,,,澄,開,三,東,平,1,タ行,-uン
95,,上平,東第一,虛押,終,シウ,スン,,,章,開,三,東,平,1,サ行,-uン
96,,上平,東第一,虛押,洚,コウ,クン,,戶紅切→廣韻戸公切,匣,開,一,東,平,1,カ行,-uン
97,,上平,東第一,複用,侗,トウ,ツン,,,定,開,一,東,平,1,タ行,-uン
98,,上平,東第一,複用,忡,チウ,ツン,,,徹,開,三,東,平,1,タ行,-uン
99,,上平,東第一,複用,芃,フウ,フン,,,並,開,三,東,平,1,ハ行,-uン
100,,上平,東第一,複用,濛,ホウ,フン,,,明,開,一,東,平,1,ハ行,-uン
101,,上平,東第一,複用,朧,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
102,,上平,東第一,複用,瓏,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
103,,上平,東第一,複用,蓊,ヲウ,ウン,,,影,開,一,東,平,1,アヤワ行,-uン
104,,上平,東第一,複用,韸,ホウ,フン,,,並,開,一,東,平,1,ハ行,-uン
105,,上平,東第一,複用,夢,ボウ,フン,,,明,開,三,東,平,1,ハ行,-uン
106,,上平,東第一,複用,窿,リウ,ルン,,,來,開,三,東,平,1,ラ行,-uン
107,,上平,東第一,複用,嵸,ソウ,スン,,,精,開,一,東,平,1,サ行,-uン
108,,上平,東第一,複用,𩯣,ソウ,スン,鬉,,精,開,一,東,平,1,サ行,-uン
109,,上平,東第一,複用,蘢,ロウ,ルン,,,來,開,一,東,平,1,ラ行,-uン
110,,上平,冬鍾第二,乾坤,峰,ホウ,フン,峯,,滂,開,三,鍾,平,1,ハ行,-uン
111,,上平,冬鍾第二,乾坤,潨,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
112,,上平,冬鍾第二,乾坤,墉,ヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
113,,上平,冬鍾第二,乾坤,邛,キヨウ,クン,,,群,開,三,鍾,平,1,カ行,-uン
114,,上平,冬鍾第二,乾坤,邕,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
115,,上平,冬鍾第二,乾坤,廱,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
116,,上平,冬鍾第二,時候,冬,トウ,ツン,,,端,開,一,冬,平,1,タ行,-uン
117,,上平,冬鍾第二,氣形,農,トウ,ツン,,,泥,開,一,冬,平,1,タ行,-uン
118,,上平,冬鍾第二,氣形,儂,トウ,ツン,,,泥,開,一,冬,平,1,タ行,-uン
119,,上平,冬鍾第二,氣形,蚣,シヨウ,スン,,,章,開,三,鍾,平,1,サ行,-uン
120,,上平,冬鍾第二,氣形,龍,リヨウ,ルン,,,來,開,三,鍾,平,1,ラ行,-uン
121,,上平,冬鍾第二,氣形,蜂,ホウ,フン,,,滂,開,三,鍾,平,1,ハ行,-uン
122,,上平,冬鍾第二,氣形,蛩,キヨウ,クン,,,群,開,三,鍾,平,1,カ行,-uン
123,,上平,冬鍾第二,氣形,蛬,キヨウ,クン,,,群,開,三,鍾,平,1,カ行,-uン
124,,上平,冬鍾第二,氣形,匈,キヨウ,クン,,,曉,開,三,鍾,平,1,カ行,-uン
125,,上平,冬鍾第二,氣形,宗,ソウ,スン,,,精,開,一,冬,平,1,サ行,-uン
126,,上平,冬鍾第二,支體,容,イヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
127,,上平,冬鍾第二,支體,胸,キヨウ,クン,胷,,曉,開,三,鍾,平,1,カ行,-uン
128,,上平,冬鍾第二,支體,膿,トウ,ツン,,,泥,開,一,冬,平,1,タ行,-uン
129,,上平,冬鍾第二,支體,癰,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
130,,上平,冬鍾第二,態藝,疼,トウ,ツン,,,定,開,一,冬,平,1,タ行,-uン
131,,上平,冬鍾第二,態藝,恟,キヨウ,クン,,,曉,開,三,鍾,平,1,カ行,-uン
132,,上平,冬鍾第二,態藝,攻,コウ,クン,,,見,開,一,冬,平,1,カ行,-uン
133,,上平,冬鍾第二,態藝,憃,シヨウ,スン,,,書,開,三,鍾,平,1,サ行,-uン
134,,上平,冬鍾第二,態藝,訟,シヨウ,スン,,,邪,開,三,鍾,平,1,サ行,-uン
135,,上平,冬鍾第二,態藝,傭,イヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
136,,上平,冬鍾第二,態藝,恭,キヨウ,クン,,,見,開,三,鍾,平,1,カ行,-uン
137,,上平,冬鍾第二,態藝,慵,シヨウ,スン,,,常,開,三,鍾,平,1,サ行,-uン
138,,上平,冬鍾第二,態藝,蹤,シヨウ,スン,,,精,開,三,鍾,平,1,サ行,-uン
139,,上平,冬鍾第二,態藝,鎔,イヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
140,,上平,冬鍾第二,態藝,封,ホウ,フン,,,幫,開,三,鍾,平,1,ハ行,-uン
141,,上平,冬鍾第二,態藝,逢,ホウ,フン,,,並,開,三,鍾,平,1,ハ行,-uン
142,,上平,冬鍾第二,態藝,供,キヤウ,クン,,,見,開,三,鍾,平,1,カ行,-uン
143,,上平,冬鍾第二,態藝,摐,シヨウ,スン,,,清,開,三,鍾,平,1,サ行,-uン
144,,上平,冬鍾第二,態藝,悰,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
145,,上平,冬鍾第二,生植,松,シヨウ,スン,,,邪,開,三,鍾,平,1,サ行,-uン
146,,上平,冬鍾第二,生植,蓉,イヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
147,,上平,冬鍾第二,生植,笻,キヨウ,クン,筇,,群,開,三,鍾,平,1,カ行,-uン
148,,上平,冬鍾第二,生植,穜,チヨウ,ツン,,,澄,開,三,鍾,平,1,タ行,-uン
149,,上平,冬鍾第二,生植,葑,ホウ,フン,,,幫,開,三,鍾,平,1,ハ行,-uン
150,,上平,冬鍾第二,生植,籠,リヨウ,ルン,,,來,開,三,鍾,平,1,ラ行,-uン
151,,上平,冬鍾第二,生植,榕,チヨウ？,ウン,,"廣韻無此字, https://i.imgur.com/MezwLWK.png",,,,,,1,アヤワ行,-uン
152,,上平,冬鍾第二,食服,醲,チヨウ,ツン,,,娘,開,三,鍾,平,1,タ行,-uン
153,,上平,冬鍾第二,食服,饔,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
154,,上平,冬鍾第二,器財,鋒,ホウ,フン,,,滂,開,三,鍾,平,1,ハ行,-uン
155,,上平,冬鍾第二,器財,鈆,シヨウ,スン,,,章,開,三,鍾,平,1,サ行,-uン
156,,上平,冬鍾第二,器財,罋,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
157,,上平,冬鍾第二,器財,鍾,シヨウ,スン,,,章,開,三,鍾,平,1,サ行,-uン
158,,上平,冬鍾第二,器財,鐘,シヨウ,スン,,,章,開,三,鍾,平,1,サ行,-uン
159,,上平,冬鍾第二,器財,鏞,イヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
160,,上平,冬鍾第二,器財,賨,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
161,,上平,冬鍾第二,器財,琮,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
162,,上平,冬鍾第二,器財,舂,シヨウ,スン,,,書,開,三,鍾,平,1,サ行,-uン
163,,上平,冬鍾第二,器財,罿,シヨウ,スン,,,昌,開,三,鍾,平,1,サ行,-uン
164,,上平,冬鍾第二,光彩,烽,ホウ,フン,,,滂,開,三,鍾,平,1,ハ行,-uン
165,,上平,冬鍾第二,光彩,彤,トウ,ツン,,,定,開,一,冬,平,1,タ行,-uン
166,,上平,冬鍾第二,光彩,釭,コウ,クン,,,見,開,一,冬,平,1,カ行,-uン
167,,上平,冬鍾第二,虛押,衝,シヨウ,スン,,,昌,開,三,鍾,平,1,サ行,-uン
168,,上平,冬鍾第二,虛押,庸,イヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
169,,上平,冬鍾第二,虛押,凶,キヨウ,クン,,,曉,開,三,鍾,平,1,カ行,-uン
170,,上平,冬鍾第二,虛押,兇,キヨウ,クン,,,曉,開,三,鍾,平,1,カ行,-uン
171,,上平,冬鍾第二,虛押,雍,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
172,,上平,冬鍾第二,虛押,壅,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
173,,上平,冬鍾第二,虛押,濃,チヨウ,ツン,,,娘,開,三,鍾,平,1,タ行,-uン
174,,上平,冬鍾第二,虛押,重,チヨウ,ツン,,,澄,開,三,鍾,平,1,タ行,-uン
175,,上平,冬鍾第二,虛押,從,シヨウ,スン,,,從,開,三,鍾,平,1,サ行,-uン
176,,上平,冬鍾第二,虛押,縫,ホウ,フン,,,並,開,三,鍾,平,1,ハ行,-uン
177,,上平,冬鍾第二,虛押,縱,シヨウ,スン,,,精,開,三,鍾,平,1,サ行,-uン
178,,上平,冬鍾第二,虛押,襛,ヂヨウ,ツン,,https://i.imgur.com/HCnxaX8.png,娘,開,三,鍾,平,1,タ行,-uン
179,,上平,冬鍾第二,虛押,穠,チヨウ,ツン,,,娘,開,三,鍾,平,1,タ行,-uン
180,,上平,冬鍾第二,虛押,丰,ホウ,フン,,符容切→廣韻敷容切,滂,開,三,鍾,平,1,ハ行,-uン
181,,上平,冬鍾第二,複用,茸,ジヨウ,スン,,,日,開,三,鍾,平,1,サ行,-uン
182,,上平,冬鍾第二,複用,鬆,ソウ,スン,,,心,開,一,冬,平,1,サ行,-uン
183,,上平,冬鍾第二,複用,溶,イヨウ,ウン,,,以,開,三,鍾,平,1,アヤワ行,-uン
184,,上平,冬鍾第二,複用,顒,キヨウ,クン,,,疑,開,三,鍾,平,1,カ行,-uン
185,,上平,冬鍾第二,複用,𢥞,トウ,ツン,,,定,開,一,冬,平,1,タ行,-uン
186,,上平,冬鍾第二,複用,洶,キヨウ,クン,,,曉,開,三,鍾,平,1,カ行,-uン
187,,上平,冬鍾第二,複用,喁,キヨウ,クン,,,疑,開,三,鍾,平,1,カ行,-uン
188,,上平,冬鍾第二,複用,噰,イヨウ,ウン,,,影,開,三,鍾,平,1,アヤワ行,-uン
189,,上平,冬鍾第二,複用,蹱,シヨウ,スン,,,章,開,三,鍾,平,1,サ行,-uン
190,,上平,冬鍾第二,複用,淙,ソウ,スン,,,從,開,一,冬,平,1,サ行,-uン
191,,上平,冬鍾第二,複用,憧,シヨウ,スン,,,昌,開,三,鍾,平,1,サ行,-uン
192,,上平,冬鍾第二,複用,鼕,トウ,ツン,,,定,開,一,冬,平,1,タ行,-uン
193,,上平,江第三,乾坤,江,カウ,クン,,,見,開,二,江,平,1,カ行,-uン
194,,上平,江第三,乾坤,窻,サウ,スン,窓,,初,開,二,江,平,1,サ行,-uン
195,,上平,江第三,乾坤,邦,ハウ,フン,,,幫,開,二,江,平,1,ハ行,-uン
196,,上平,江第三,乾坤,瀧,ロウ,ルン,,,來,開,二,江,平,1,ラ行,-uン
197,,上平,江第三,乾坤,矼,カウ,クン,,,見,開,二,江,平,1,カ行,-uン
198,,上平,江第三,氣形,龐,ハウ,フン,,,並,開,二,江,平,1,ハ行,-uン
199,,上平,江第三,氣形,狵,ハウ,フン,,,明,開,二,江,平,1,ハ行,-uン
200,,上平,江第三,氣形,逄,ハウ,フン,,,並,開,二,江,平,1,ハ行,-uン
201,,上平,江第三,態藝,噇,タウ,ツン,,,澄,開,二,江,平,1,タ行,-uン
202,,上平,江第三,態藝,扛,カウ,クン,,,見,開,二,江,平,1,カ行,-uン
203,,上平,江第三,態藝,摐,サウ,スン,,,初,開,二,江,平,1,サ行,-uン
204,,上平,江第三,態藝,鏦,サウ,スン,,,初,開,二,江,平,1,サ行,-uン
205,,上平,江第三,態藝,降,カウ,クン,,,匣,開,二,江,平,1,カ行,-uン
206,,上平,江第三,態藝,憃,タウ,ツン,,,徹,開,二,江,平,1,タ行,-uン
207,,上平,江第三,態藝,跫,カウ,クン,,,溪,開,二,江,平,1,カ行,-uン
208,,上平,江第三,態藝,𦗳,タウ,ツン,,,娘,開,二,江,平,1,タ行,-uン
209,,上平,江第三,態藝,胮,ハウ,フン,,,滂,開,二,江,平,1,ハ行,-uン
210,,上平,江第三,態藝,撞,タウ,ツン,,,澄,開,二,江,平,1,タ行,-uン
211,,上平,江第三,態藝,哤,ハウ,フン,,,明,開,二,江,平,1,ハ行,-uン
212,,上平,江第三,態藝,控,カウ,クン,,,溪,開,二,江,平,1,カ行,-uン
213,,上平,江第三,生植,樁,タウ,ツン,,,知,開,二,江,平,1,タ行,-uン
214,,上平,江第三,食服,腔,カウ,クン,,,溪,開,二,江,平,1,カ行,-uン
215,,上平,江第三,器財,杠,カウ,クン,,,見,開,二,江,平,1,カ行,-uン
216,,上平,江第三,器財,缸,カウ,クン,,,匣,開,二,江,平,1,カ行,-uン
217,,上平,江第三,器財,幢,タウ,ツン,,,澄,開,二,江,平,1,タ行,-uン
218,,上平,江第三,光彩,釭,カウ,クン,,,見,開,二,江,平,1,カ行,-uン
219,,上平,江第三,數量,雙,サウ,スン,,,生,開,二,江,平,1,サ行,-uン
220,,上平,江第三,虛押,厖,ハウ,フン,,,明,開,二,江,平,1,ハ行,-uン
221,,上平,江第三,虛押,洚,カウ,クン,,,匣,開,二,江,平,1,カ行,-uン
222,,上平,江第三,複用,𩐨,ハウ,フン,,,滂,開,二,江,平,1,ハ行,-uン
223,,上平,江第三,複用,淙,サウ,スン,,,崇,開,二,江,平,1,サ行,-uン
224,,上平,江第三,複用,㟅,カウ,クン,,,疑,開,二,江,平,1,カ行,-uン
225,,上平,支脂之第四,乾坤,氏,シ,セ,,,章,開,三,支A,平,1,サ行,-e
226,,上平,支脂之第四,乾坤,扅,イ,エ,,,以,開,三,支A,平,1,アヤワ行,-e
227,,上平,支脂之第四,乾坤,潙,イ,エ,,,云,合,三,支B,平,1,アヤワ行,-e
228,,上平,支脂之第四,乾坤,陲,スイ,セ,,,常,合,三,支A,平,1,サ行,-e
229,,上平,支脂之第四,乾坤,陂,ヒ,ヘ,,,幫,開,三,支B,平,1,ハ行,-e
230,,上平,支脂之第四,乾坤,隋,スイ,セ,,,邪,合,三,支A,平,1,サ行,-e
231,,上平,支脂之第四,乾坤,碕,キ,ケ,,,群,開,三,支B,平,1,カ行,-e
232,,上平,支脂之第四,乾坤,歧,キ,ケ,,,群,開,三,支A,平,1,カ行,-e
233,,上平,支脂之第四,乾坤,涯,キ,ケ,,,疑,開,三,支B,平,1,カ行,-e
234,,上平,支脂之第四,乾坤,堤,シ,セ,,,常,開,三,支A,平,1,サ行,-e
235,,上平,支脂之第四,乾坤,麗,リ,レ,,,來,開,三,支A,平,1,ラ行,-e
236,,上平,支脂之第四,乾坤,陴,ヒ,ヘ,,,並,開,三,支A,平,1,ハ行,-e
237,,上平,支脂之第四,乾坤,凘,シ,セ,,,心,開,三,支A,平,1,サ行,-e
238,,上平,支脂之第四,乾坤,漪,イ,エ,,,影,開,三,支B,平,1,アヤワ行,-e
239,,上平,支脂之第四,乾坤,池,チ,テ,,,澄,開,三,支B,平,1,タ行,-e
240,,上平,支脂之第四,乾坤,提,シ,ス,,https://i.imgur.com/OeiEK9G.png,常,開,三,支A,平,1,サ行,-u
241,,上平,支脂之第四,乾坤,峓,イ,エ,,,以,開,三,脂A,平,1,アヤワ行,-e
242,,上平,支脂之第四,乾坤,㮰,ヒ,ヘ,,,並,開,三,脂A,平,1,ハ行,-e
243,,上平,支脂之第四,乾坤,坻,チ,テ,,,澄,開,三,脂B,平,1,タ行,-e
244,,上平,支脂之第四,乾坤,墀,チ,テ,,,澄,開,三,脂B,平,1,タ行,-e
245,,上平,支脂之第四,乾坤,榱,スイ,セ,,,生,合,三,脂B,平,1,サ行,-e
246,,上平,支脂之第四,乾坤,維,ユイ,エ,,,以,合,三,脂A,平,1,アヤワ行,-e
247,,上平,支脂之第四,乾坤,壝,ユイ,エ,,,以,合,三,脂A,平,1,アヤワ行,-e
248,,上平,支脂之第四,乾坤,濉,スイ,セ,,,心,合,三,脂A,平,1,サ行,-e
249,,上平,支脂之第四,乾坤,逵,キ,ケ,,,群,合,三,脂B,平,1,カ行,-e
250,,上平,支脂之第四,乾坤,湄,ヒ,ヘ,,,明,開,三,脂B,平,1,ハ行,-e
251,,上平,支脂之第四,乾坤,嵋,ヒ,ヘ,,,明,開,三,脂B,平,1,ハ行,-e
252,,上平,支脂之第四,乾坤,楣,ヒ,ヘ,,,明,開,三,脂B,平,1,ハ行,-e
253,,上平,支脂之第四,乾坤,圯,イ,エ,,,以,開,三,之,平,1,アヤワ行,-e
254,,上平,支脂之第四,乾坤,塒,シ,セ,,,常,開,三,之,平,1,サ行,-e
255,,上平,支脂之第四,乾坤,颸,シ,セ,,,初,開,三,之,平,1,サ行,-e
256,,上平,支脂之第四,乾坤,栭,シ,セ,,,日,開,三,之,平,1,サ行,-e
257,,上平,支脂之第四,乾坤,基,キ,ケ,,,見,開,三,之,平,1,カ行,-e
258,,上平,支脂之第四,乾坤,岐,キ,ケ,,,群,開,三,支A,平,1,カ行,-e
259,,上平,支脂之第四,乾坤,淄,シ,セ,湽,,莊,開,三,之,平,1,サ行,-e
260,,上平,支脂之第四,乾坤,欐,シ,セ,,,生,開,三,支B,平,1,サ行,-e
261,,上平,支脂之第四,乾坤,邳,ヒ,ヘ,,,並,開,三,脂B,平,1,ハ行,-e
262,,上平,支脂之第四,乾坤,嶷,ギ,ケ,,,疑,開,三,之,平,1,カ行,-e
263,,上平,支脂之第四,乾坤,蘄,キ,ケ,,,群,開,三,之,平,1,カ行,-e
264,,上平,支脂之第四,乾坤,嵫,シ,セ,,,精,開,三,之,平,1,サ行,-e
265,,上平,支脂之第四,乾坤,崖,キ,ケ,,,疑,開,三,支B,平,1,カ行,-e
266,,上平,支脂之第四,乾坤,菑,シ,セ,葘,,莊,開,三,之,平,1,サ行,-e
267,,上平,支脂之第四,乾坤,淇,キ,ケ,,,群,開,三,之,平,1,カ行,-e
268,,上平,支脂之第四,時候,朞,キ,ケ,,,見,開,三,之,平,1,カ行,-e
269,,上平,支脂之第四,時候,時,シ,セ,,,常,開,三,之,平,1,サ行,-e
270,,上平,支脂之第四,時候,寅,イ,エ,,,以,開,三,脂A,平,1,アヤワ行,-e
271,,上平,支脂之第四,時候,曦,キ,ケ,,,曉,開,三,支B,平,1,カ行,-e
272,,上平,支脂之第四,氣形,姬,イ,エ,,,以,開,三,之,平,1,アヤワ行,-e
273,,上平,支脂之第四,氣形,台,イ,エ,,,以,開,三,之,平,1,アヤワ行,-e
274,,上平,支脂之第四,氣形,麒,キ,ケ,,,群,開,三,之,平,1,カ行,-e
